Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
ACTBP7	3.6459185183821523	0.8487482097744378	0.8917952711987733	0.12070578828141841	0.18371409625044524
GAPDHP55	0.4817637328836511	0.1571198198959805	0.8806183838769976	0.6110139403809611	
CASC4	1742.758863270338	0.3070185831595076	0.0713091033728327	1.5624056944394016e-05	4.244722808705991e-05
AC090519.1	7.808886766948673	0.6184143906671105	0.6714054280730923	0.21045085575511258	0.29593467943271523
AC090519.2	1.3352292948548639	-0.28370197096175864	0.850463481553744	0.4619954534680696	0.5623062411194414
AC025043.1	5.154361348969093	2.1122838984741863	1.0239051009435949	0.0050064514179296105	0.010281535051885175
CTDSPL2	1517.7989558114657	0.5017904888712739	0.06381669438436889	3.149101447995568e-15	1.4645390108514693e-14
HNRNPMP1	0.17343631663636513	-0.09879618493777327	0.9004711365823967	0.9188618098995333	
AC025430.1	3.9397458384279544	0.293558054394657	0.6922764676397238	0.5272835303030019	0.625162079534193
EIF3J-DT	224.96477995106528	-0.5320674141485722	0.13424001846073633	6.013641989073867e-05	0.00015471454546205936
EIF3J	2994.7727540359083	-0.17384687494393886	0.05720965139593459	0.002319275723217616	0.004997636646378006
AC009996.1	9.957412447490611	0.2478758164404693	0.5085575285062779	0.5567064642136633	0.6514782855916553
SPG11	2171.0278038825168	-0.9082016129394664	0.060191975220385656	1.0858235755170015e-51	1.3320298090993082e-50
PATL2	5.495135357830022	-0.44760134643775756	0.6790782991784137	0.3469313565987068	0.44701567687310195
AC025270.1	0.0				
B2M	12860.930578154928	1.1784644350194124	0.05840330474424611	6.499690171359597e-91	1.4367802917333244e-89
TRIM69	289.4095051287964	-1.050394129490819	0.13372024232884946	1.968140239590402e-15	9.234649316346931e-15
AC122108.3	0.7371726519642855	0.2871551909019816	0.9097878991416595	0.3775633507846645	
SORD2P	39.140210760102846	-0.508311194871524	0.3103026495972443	0.07973860048235236	0.1286377507817116
AC122108.2	0.0				
AC122108.1	0.0				
RNU1-119P	0.0				
AC090888.3	0.0				
AC090888.1	0.5762583256563435	0.13583174170225076	0.8706542193018942	0.5779818947949739	
RNU6-1108P	0.0				
TERB2	0.0				
RNU6-1332P	0.0				
AC090888.2	0.0				
RNU6-966P	0.0				
RNU1-78P	0.0				
SORD	873.0805389881841	-0.7893199223458637	0.07901132328757945	1.0646231319970326e-23	6.594376961396601e-23
AC091117.3	0.34687263327273027	-0.15503673398526951	0.9086372977019725	0.6486700507065801	
AC091117.1	0.0				
AC091117.2	0.0				
DUOX2	5.161905219100545	0.24898395498777762	0.6390232046159638	0.5883220960483908	0.6790037720183598
DUOXA2	1.6822431863022484	0.5244414860555661	0.930008730281359	0.24086282240412776	0.33137833687732876
DUOXA1	2.204184902570079	-0.7728448046802019	1.0491875903656074	0.13987625823607602	0.20865865159740674
DUOX1	47.971416403136054	-1.3148968248950184	0.3184404437076745	1.1952768588632446e-05	3.2811464826900164e-05
AC051619.5	0.0				
SHF	119.0393502690342	-0.43265547939279775	0.19158762214529837	0.020429366890097073	0.037777572430900144
AC051619.3	0.3664953547060389	0.034807042883337067	0.8743495006599186	0.8657149963266448	
AC051619.6	0.30101190030038555	-0.14279219694072195	0.9072820830379601	0.6833462150452433	
AC051619.7	0.3714510497667803	0.01876045843235317	0.8733807720330806	0.8653169653370543	
AC051619.9	0.0				
AC051619.8	0.0				
H3P39	0.0				
AC051619.4	0.8382837045729477	-0.0028226978698920285	0.8264875751034484	0.993641483332387	
SLC28A2	4.883222605284419	-0.733864197207408	0.7727772331234716	0.15801178861716028	0.23174516839197473
AC051619.10	0.30101190030038555	-0.14279219694072195	0.9072820830379601	0.6833462150452433	
AC051619.1	0.0				
AC051619.2	0.0				
RNU6-953P	0.0				
GATM	33.4687390041899	-0.289223969905584	0.3172587510661591	0.32852544679011264	0.42743207426760677
AC025580.3	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
SPATA5L1	169.79161930832083	-0.5407810915050317	0.15177090593941836	0.00029389797599159965	0.000705342690394838
C15orf48	15.416696996195574	-0.0636701845575004	0.4527419020956686	0.8693065202538738	0.9061391698906138
AC025580.1	1.055500880763015	-0.1391057503014445	0.8390907532529314	0.680680221875283	0.7590359991756563
MIR147B	0.0				
AC025580.2	6.4614896208382495	-0.7341118140348942	0.6910161080175905	0.14424713841526654	0.2143462527684358
SLC30A4	26.585633039454688	0.6101913950866799	0.36101569450263965	0.06432334368211907	0.10651453052323716
HMGN2P46	3.0587324053955625	-0.9699071965979119	1.0409547770325231	0.09669610209255736	0.15205359714158959
SNORA41B	0.0				
AC090527.2	0.0				
DPPA5P2	0.0				
AC090527.4	4.531215854567284	-1.2528396343445671	1.065339347446237	0.04897554655946442	0.0834728399236005
BLOC1S6	1566.5951516511382	1.1564050114791915	0.06764907612517994	6.630164287657431e-66	1.0410690397071523e-64
AC090527.3	0.0				
AC090527.1	0.38142643278352256	0.21874753110418516	0.922806720203652	0.45308186177372267	
SQOR	263.6678890177118	1.119172271927628	0.13311868032617105	2.0753391275829476e-17	1.0387239662640695e-16
AC068722.2	0.283748999753236	0.0402979127380751	0.8792334064981214	0.8772658410990164	
AC068722.1	0.467606407314701	-0.23659637531769023	0.924630213886554	0.4762433060923764	
AC068714.1	0.0				
AC091074.3	0.0				
MTND5P40	0.0				
AC091074.1	0.0				
AC091074.2	0.0				
AC012405.1	0.0				
RNU6-1014P	0.0				
AC073941.1	0.0				
RN7SKP101	0.0				
AC073941.2	0.0				
AC066615.1	0.0				
SEMA6D	0.0				
RN7SKP139	0.0				
AC084882.1	0.0				
AC023905.1	0.0				
AC009558.1	0.0				
AC009558.2	0.0				
AC012050.1	0.0				
AC044787.1	6.803096536036272	0.2482868422131209	0.5981939838070723	0.5850748993121182	0.6762895147747155
LINC01491	0.0				
AC092078.2	0.0				
AC092078.1	0.0				
AC092078.3	0.0				
SLC24A5	0.38408629985336445	-0.014825225783836144	0.8699162823908636	0.984652707452328	
MYEF2	649.2523306772976	-1.2267371227368618	0.0883770129039121	3.350586546723196e-44	3.519591561226434e-43
CTXN2	0.0				
SLC12A1	0.0				
AC066612.1	0.0				
AC066612.2	0.0				
AC023355.2	4.6159881831045	-2.3707457137530423	1.3150204738715916	0.009326762686835332	0.01835221788608901
AC023355.1	0.0				
DUT	409.7626160919025	-1.5183249130609606	0.10906390465779006	1.4168811495796708e-44	1.5043904914328105e-43
FBN1	13.415879980993651	1.533902712529547	0.562248230040287	0.0014178448943418336	0.003142168389671094
AC022467.2	0.0				
AC022467.1	0.0				
AC084757.3	0.18341169965310744	0.11028659223940382	0.9027576459231361	0.7117275189975929	
AC084757.4	0.46683265480616737	-0.02481590325850321	0.8618480998809142	0.9289754784230823	
CEP152	742.9349743153199	0.6520522443712029	0.0882884158474218	1.0480693183809568e-13	4.5388292461536157e-13
AC084757.1	4.134240291486776	0.0592665801076253	0.6631706406501883	0.8971479146585659	0.9267289787401047
AC084757.2	2.3940680728139707	0.060997580375928576	0.7556168673064867	0.8831366862803168	0.9166335793742288
AC012379.1	0.0				
AC012379.2	0.0				
SHC4	0.7742730587867587	0.2659877693932433	0.8907970739413348	0.363658694400766	
EID1	863.9426563240547	-0.680570681827608	0.09679005862372861	1.4328037452300857e-12	5.891917832926186e-12
AC091073.2	0.0				
KRT8P24	1.5689918583782612	0.42862066587420916	0.8886333393814009	0.3099011463813599	0.4075298998670257
SECISBP2L	1337.1403997946259	1.0847170695022343	0.07136475244543562	1.5346518251372908e-52	1.917933869495904e-51
AC091073.1	0.5039330616286405	-0.06365479596629184	0.8632452126401486	0.8488468213561031	
RN7SL577P	0.21941030936687092	0.11466038038417367	0.9038456502019871	0.7117275189975929	
AC013452.3	2.5565255005889593	0.4747874578787631	0.8095075788859314	0.31655813588477894	0.41507952794428943
COPS2	4266.982352628663	1.316696435553319	0.06230594718520098	1.2618523186660428e-99	3.148794034838678e-98
AC013452.1	2.8703664098332635	0.3073721904533096	0.7642370504625943	0.4902744660787717	0.5897244174981584
GALK2	591.5692308177207	0.7528882005724132	0.08867197042912368	1.4257153360552748e-17	7.199433493278452e-17
NDUFAF4P1	0.0				
MIR4716	0.0				
AC013452.2	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
RN7SL307P	0.0				
FAM227B	22.16102579836413	-0.1613331247360385	0.368702561414528	0.6304976048309221	0.7169316357989151
AC022306.2	4.8774211687576114	0.18266138922282407	0.6543424700612176	0.6895267194120092	0.7667973431305596
AC022306.3	0.17343631663636513	-0.09879618493777327	0.9004711365823967	0.9188618098995333	
AC022306.1	4.829376697822286	0.09330837128906277	0.6220857830116844	0.8379573413960842	0.8826598209223084
FGF7	0.17343631663636513	-0.09879618493777327	0.9004711365823967	0.9188618098995333	
DTWD1	260.0400228857228	-1.8193304654644924	0.13910496280458154	9.907348933306828e-40	9.511894581816361e-39
AC025040.2	0.9205843516173929	0.43331958011731847	0.9634197125552327	0.23907423821077442	
ATP8B4	10.454288914655187	0.23283588551326076	0.501872822383453	0.5780148636517987	0.6701115831264047
AC025040.1	0.0				
RNA5SP394	0.0				
SLC27A2	444.6276132567623	0.11452258331996379	0.09578298747264538	0.2292065994016467	0.3183378159398376
AC009753.1	0.0				
HDC	1.125215544583778	0.2120708512726913	0.8405905953566996	0.5616604179881887	0.6556466641306737
RN7SL494P	0.19801473313041515	0.11215539910414433	0.9032132065583108	0.7117275189975927	
GABPB1	661.9974212780959	0.1425874201564589	0.09863024961473284	0.1455544725599915	0.21604803401665817
RNU6-94P	0.5302843329258377	-0.06684178585821718	0.8672969942248475	0.8294941256332227	
GABPB1-IT1	185.15097959442224	-0.9749023028097997	0.15985363712066342	5.469073922842908e-10	1.988100063272495e-09
GABPB1-AS1	1054.3951085183119	-2.076388027130688	0.07690428261963092	2.8171641745957743e-161	1.3053436782820258e-159
AC022087.1	0.0				
MIR4712	0.0				
AHCYP7	0.39284662600323605	0.02599920343007002	0.8727260191592092	0.8627417441296089	
USP8	2439.2190335234623	0.5055734513320678	0.05810220268146977	2.8052998676619865e-18	1.4548520119360333e-17
RNA5SP395	0.39284662600323605	0.02599920343007002	0.8727260191592092	0.8627417441296089	
AC012170.1	2.6938992146163017	0.14743896193848946	0.7528556797216341	0.7299123080534581	0.8011046583345651
USP50	15.200590777407815	1.6088274911733684	0.5209225068148791	0.0004697488410997076	0.0011029605431748368
TRPM7	2297.6380053316047	0.30081691587408727	0.060751903127378555	6.920412912239822e-07	2.093214734555198e-06
AC084756.1	0.0				
RN7SL354P	0.0				
SPPL2A	1530.0818807327737	0.5438595689278962	0.062363998417843874	2.3038314997010715e-18	1.1969780811792449e-17
AC012100.3	0.19801473313041515	0.11215539910414433	0.9032132065583108	0.7117275189975927	
AC012100.2	0.0				
AC012100.1	0.0				
AC021752.1	0.7291860783229476	0.012743335086048257	0.8351586380765864	0.9675470615413564	
AP4E1	427.1478809355053	0.2545507278768301	0.10687134177631746	0.016518766671026672	0.031063342620310592
DCAF13P3	3.147108081985336	0.35123026333897894	0.748168937253803	0.44885828316406284	0.5495342832404677
MIR4713HG	5.76158232509951	-1.9500950999364326	1.044643439501007	0.009258578333712958	0.0182307176401554
TNFAIP8L3	32.11794802578447	-0.6273092214437203	0.3333861683949245	0.0426493121267198	0.07377291446180642
AC073964.1	0.24742234543929645	-0.13473110698100907	0.9045334773288021	0.7446398689968445	
CYP19A1	33.624867363911285	0.0877183766898232	0.3175740277197043	0.7687180742488972	0.8302276986647553
MIR4713	0.0				
AC020891.3	2.3945840735699107	-0.3733070825775425	0.7876357359675202	0.4135651018412269	0.5147526959744297
MIR7973-2	0.0				
MIR7973-1	0.0				
AC020891.2	9.068935267904852	-1.858095625683281	0.7562622263110513	0.002588914580018923	0.005547009603221632
GLDN	50.10934126107518	-0.5720934440721664	0.26773015042733234	0.024790839745535535	0.04508836466161054
AC020891.4	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
AC020891.1	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
AC066613.2	0.38142643278352256	0.21874753110418516	0.922806720203652	0.45308186177372267	
DMXL2	2149.2859012794897	0.11108375053189802	0.059970047472421815	0.06343249409631299	0.10530100749023809
AC066613.1	24.02915139158857	0.7523701441151692	0.3960842777127227	0.035136678773643085	0.0619168508051956
SCG3	4.032047298023843	0.10147868051740512	0.651905696004946	0.8241373400573808	0.8718509595209699
AC020892.1	0.0				
AC020892.2	0.0				
LYSMD2	84.67770275194748	-1.144326301291831	0.22041828620937398	8.903830770395534e-08	2.875060532928916e-07
TMOD2	70.09757633342522	-1.4130525006704344	0.24699367955955084	3.4280718861223345e-09	1.1968143728160224e-08
AC026770.1	0.20067460020025704	-0.11004136167323175	0.9024572810432864	0.805876960725246	
TMOD3	3209.115575739715	1.141483355947076	0.05030980172464262	2.8124278371607877e-114	8.38473551768278e-113
AC090971.6	0.0				
AC090971.7	0.0				
AC090971.5	0.8731375502674228	-0.24626195810784413	0.8820958043679163	0.44442743008875	
AC090971.1	0.7192106953062052	-0.18425365949544797	0.8643904990508231	0.5645009587988111	
AC090971.3	0.0				
RNU6-90P	0.283748999753236	0.0402979127380751	0.8792334064981214	0.8772658410990164	
AC090971.2	0.0				
AC090971.4	14.358659103931156	0.3158424412317042	0.45716662509285455	0.4246250051983528	0.5255421996718653
LEO1	1061.4433640404388	0.05544720761560407	0.07291095303292067	0.44578122303921497	0.5465644454341198
MAPK6	6200.364433077018	1.4882445697024924	0.05872628593619788	4.84630274589335e-142	1.903076735120477e-140
MAPK6-DT	4.485442951818399	-0.26327970504259013	0.666616568278711	0.566676053517309	0.65995739406873
AC090970.2	10.672363934965214	-0.19036666691388696	0.497654292497076	0.6449549850537223	0.7289780834874676
AC090970.1	0.5648381324366301	0.32311712530193126	0.9594058870522976	0.27816821865212454	
AC023906.5	40.92354989719566	3.148748233004238	0.38264298077037806	3.1397761908583404e-17	1.562852568815208e-16
AC023906.2	0.17343631663636513	-0.09879618493777327	0.9004711365823967	0.9188618098995333	
AC023906.1	2.958320408897831	-0.05849590867283137	0.6963227401990089	0.8940347500976953	0.924472406339612
BCL2L10	15.268640997836904	-1.5401361834715372	0.5574848762596426	0.0013564354035540446	0.0030140348508117627
GNB5	476.67262933403293	0.68243814925425	0.09591571009682213	8.306200323801253e-13	3.453879371200014e-12
AC023906.3	0.0				
AC023906.4	10.55130285053663	1.7009938159233293	0.6546836440029636	0.0019518554862491414	0.004246700749705497
AC010674.1	0.0				
CERNA1	8.004531640628572	-0.15803815074629154	0.5504265241673058	0.7157618280250888	0.7897989431865425
MYO5C	1452.5544642218638	-0.8490834399579368	0.06238912645267896	2.114582341457211e-42	2.161127951860058e-41
MIR1266	0.0				
MYO5A	27.054254207863792	-0.29521625828742204	0.3471002925831202	0.3558584054813142	0.4564156997280436
EEF1B2P1	1.5372646136466663	-0.012226875077493255	0.7895080129280527	0.973817010349785	0.9829256111512548
ARPP19	3905.970960413786	0.4915566725092877	0.06630787575359043	1.0558099080046397e-13	4.570603915851953e-13
AC025917.1	10.067255149854246	2.7277021320649144	0.7847833167497756	6.208928267177098e-05	0.0001595394609635957
FAM214A	1130.761522398685	1.9624507417976775	0.07882809399699947	1.1385790144890782e-137	4.321260185978817e-136
AC009754.1	0.6510181069678085	-0.13648879666525435	0.8654855493457088	0.6609086463002181	
AC009754.2	0.845899266703531	-0.22914143427271264	0.8769535389357573	0.4728662079421177	
ONECUT1	0.0				
AC016044.1	0.0				
RPSAP55	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
EEF1A1P22	9.513041032992565	1.2867002138785706	0.6351235233862285	0.012159352712221932	0.023479343254944992
LINC02490	0.0				
AC066614.1	0.0				
WDR72	119.11557848628806	-2.9783491759252247	0.23888900681236114	1.93235341055398e-36	1.7116209373077432e-35
RNU2-53P	0.0				
RNU6-449P	0.0				
AC084759.1	0.0				
AC084759.3	0.4208586620756616	-0.24405668911787673	0.9243250494020749	0.4908308725577884	
AC084759.2	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
UNC13C	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
AC010867.1	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
HNRNPA1P74	0.0				
AC025272.1	0.0				
AC011912.1	40.703791864206046	0.6465104505384144	0.2981228614561643	0.020973063459968407	0.038710302368521035
RSL24D1	3996.152322106525	0.20035219619603314	0.05200926718524822	0.00011667514205624095	0.000291148168360166
RAB27A	148.37857358778928	-1.2305445039556122	0.17118983770720883	2.635508713933959e-13	1.1197329165632034e-12
AC018926.2	0.5211959621757901	-0.30447086048514627	0.9437649866635207	0.38063431135547765	
PIGBOS1	76.99002274043205	-0.5589094444473023	0.21971143781846386	0.00860156565052044	0.017019847568726935
PIGB	177.81437905981008	-0.6678915885481306	0.14802219608995393	4.652169013852701e-06	1.3200857296916029e-05
CCPG1	421.8433672572379	0.9294623697734063	0.1188905688368803	3.0969526092855503e-15	1.4405820616134673e-14
AC018926.1	1.9117958088569447	0.21658211299511496	0.7817265462735875	0.6090000506451164	0.6982099452267899
AC018926.3	5.755677224624819	-0.14205561206517656	0.6171331396551609	0.7517714368761456	0.8178632168214195
DNAAF4-CCPG1	0.0				
MIR628	0.24742234543929645	-0.13473110698100907	0.9045334773288021	0.7446398689968445	
C15orf65	87.65364189485743	0.24314492774282898	0.20630601770989357	0.22652399443350033	0.3152690826704085
DNAAF4	5.4829134136852815	-0.7777637464927056	0.7459692628012571	0.13500637425870696	0.2024202241896362
AC013355.1	0.20067460020025704	-0.11004136167323175	0.9024572810432864	0.805876960725246	
PYGO1	0.3304967449922754	0.02222834663737431	0.8754170658568204	0.8704314323626201	
AC012378.2	0.0				
PRTG	0.24742234543929645	-0.13473110698100907	0.9045334773288021	0.7446398689968445	
AC012378.1	0.0				
AC009997.1	0.21941030936687092	0.11466038038417367	0.9038456502019871	0.7117275189975929	
NEDD4	946.5331242181718	-1.2682741056669264	0.09461617607710779	2.337044085821199e-41	2.3275931822653505e-40
CNOT6LP1	9.76507751954548	-1.9633266239771285	0.7648100217550483	0.0017167250333150936	0.0037673177534966965
RN7SL568P	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
CD24P2	0.0				
RFX7	889.1528876718278	-0.09386243086480044	0.08374425334736209	0.2596761296021134	0.3525108419699527
AC084783.1	1.021695404226055	0.10765715266101487	0.815545856024476	0.7650552438346699	0.8276652843203758
TEX9	75.66885945536119	-1.665464652069397	0.2432484933911485	1.9456768230663692e-12	7.951866063679256e-12
AC068726.1	0.0				
RNU6-1287P	0.0				
HMGB1P33	0.0				
AC084782.1	0.0				
AC084782.2	2.999525492993117	-0.5674300078028401	0.844932585906407	0.24548627056199288	0.33661510036272296
MNS1	254.53965375089305	-1.2112730315254594	0.13860134873910848	9.566187536822936e-19	5.041885955090348e-18
AC084782.3	0.6146914526538689	-0.30567301374904665	0.9476767069489022	0.3485430885109063	
AC090518.1	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
ZNF280D	340.99599682897815	-0.8010245119849312	0.11703038843910804	4.838271604950843e-12	1.940962429620683e-11
AC090518.2	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
AC090517.4	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
AC090517.2	5.421309286766362	-2.2937932022315244	1.1048182736284602	0.005659415340119598	0.011514999351331705
AC090517.3	0.0				
AC090517.5	7.050681843613311	-3.4343675915490146	1.1394687912281922	0.0006142771265610805	0.001423574832118335
AC090517.1	0.0				
AC010999.2	2.2294343767585665	-0.6894266220247357	1.0022706365491354	0.16224593682285818	0.23680147556038186
AC010999.1	0.20067460020025704	-0.11004136167323175	0.9024572810432864	0.805876960725246	
TCF12	2422.7579841724983	-1.1778682901239368	0.05765943412143682	4.109335367142146e-93	9.395491498355877e-92
HNRNPA3P11	4.584918669186535	-1.0578428097891566	0.9134289324122363	0.07056100917492847	0.11552650812092848
SNORD13D	0.0				
LINC00926	19.534753896925878	-1.1371067343589216	0.4561835692794338	0.004777620733054291	0.009839241098849675
LINC01413	0.0				
NDUFB10P1	0.0				
CGNL1	203.43425322396484	-0.26639560897956605	0.14720981305781777	0.06617937664780084	0.10921284166685152
RNU6-844P	0.0				
AC025271.3	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
AC025271.2	0.0				
AC025271.4	1.3630265460852744	-0.47637837739356725	0.9650357972375933	0.20267943755400952	0.28648226426068296
AC025271.1	0.5031593091201069	0.16503919041310008	0.8816790901703732	0.592317954946104	
MYZAP	54.38807638756573	-0.2017690164761881	0.26493857928710013	0.4250191061771663	0.525860476588338
GCOM1	131.7248467987156	0.4274746360909217	0.1873134927301389	0.019699401988033403	0.036514156597256285
POLR2M	349.1277232339779	-0.2624740917062187	0.1213758213095657	0.029087403266398526	0.0521245162298369
AC090651.1	0.19801473313041515	0.11215539910414433	0.9032132065583108	0.7117275189975927	
ALDH1A2	1.5546396042217347	-0.17479240788458325	0.798109141358773	0.6594585391483252	0.7410976877305203
AC012653.1	0.0				
AC012653.2	0.0				
AC025431.1	0.0				
AQP9	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
MTCO3P23	0.0				
MTND3P12	0.0				
AC066616.2	0.0				
MTND5P32	0.0				
MTCYBP23	0.0				
AC066616.1	0.0				
LIPC	0.0				
LIPC-AS1	0.0				
AC084781.1	0.0				
AC084781.2	0.0				
AC018904.2	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
AC018904.1	17.12333050427783	0.6728933180557707	0.44026909488703153	0.0817820800151427	0.13152281234745575
ADAM10	2830.5658545204205	0.3311564435629255	0.052127380728199835	1.9698218608523487e-10	7.32396188434403e-10
HMGB1P51	1.0296819778673931	0.36527392791183816	0.9298815952587274	0.24176460440639622	0.33235665614853327
AC091046.1	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
HSP90AB4P	3.0773187217669706	0.9135293266265414	1.0143102384371003	0.10374861045174442	0.16159593150585175
RN7SKP95	0.18341169965310744	0.11028659223940382	0.9027576459231361	0.7117275189975929	
AC091046.2	0.0				
AC090515.7	0.0				
AC090515.4	0.0				
AC090515.1	0.0				
AC090515.3	3.102458667267828	-1.339387749009809	1.3121891876106242	0.05109860690008327	0.08670003258514952
MINDY2	596.5739925561389	0.378025021421835	0.09383086338909855	5.12747579956339e-05	0.00013286636169545664
AC090515.6	1.619098526798073	2.4507951674759405	3.5075677132804763	0.013579534370585426	0.02599465249671861
AC090515.5	0.18341169965310744	0.11028659223940382	0.9027576459231361	0.7117275189975929	
ZNF444P1	0.0				
RNF111	1770.9476041033386	1.5390022686478109	0.06658938427253058	7.134288372266338e-119	2.2389017443048573e-117
AC090515.2	28.315056849274278	0.6021823470560438	0.37954829606343765	0.08053041300511032	0.12980423261505225
SLTM	3687.136906318091	0.1705449710357097	0.052470412643847684	0.0011311572054172724	0.002537851268476538
AC025918.1	1.324368069301669	-0.2811543781096836	0.8503697850595325	0.4661086598257122	0.5664261664101353
AC025918.2	0.0				
AC092757.1	0.19801473313041515	0.11215539910414433	0.9032132065583108	0.7117275189975927	
CCNB2	1542.4552306000805	-1.7888068557664012	0.06815026996236967	1.427890319628005e-152	6.115905266943542e-151
AC092757.3	0.8680685954485203	-0.5034736249047159	1.046503760828134	0.17131503393745373	
AC092757.2	1.8271993338216	-0.2571518869799203	0.8147014717282394	0.5265432286520662	0.6245637354621776
MYO1E	1466.7290747899835	0.6941086643256416	0.06136223589590059	8.349523992673163e-30	6.219050447928617e-29
MIR2116	0.7265262112531057	0.24398240286357323	0.8915592400044545	0.4019646258489987	
LDHAL6B	4.660429342353623	0.4684565053046838	0.6960160311022977	0.328583380878738	0.42745835930128295
RNU4-80P	0.3668233993062149	0.18300023369747742	0.9160744933562907	0.5031536344759808	
AC092756.1	1.2798668851906274	-0.06090879635726163	0.7995312988089568	0.8704653858798415	0.9070293865067033
RNU6-212P	0.0				
AC092868.3	0.24742234543929645	-0.13473110698100907	0.9045334773288021	0.7446398689968445	
FAM81A	172.4323019771091	-1.5155038211424363	0.16678170823458735	3.0465581420018414e-20	1.6939610891160177e-19
NSA2P4	0.4571853163896011	-0.04527981256784526	0.8636087413586829	0.9046684817522906	
AC092868.2	38.58843567826311	-2.8010956783863428	0.4025042667858032	6.05717519139976e-13	2.5331021684521185e-12
AC092868.1	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
AC092754.2	0.0				
AC092754.1	1.7003720731314118	0.3540414329299385	0.8535306150603736	0.3933397693146568	0.49493488605161845
RNA5SP396	0.0				
GCNT3	12114.463042855246	0.6139137980849764	0.1275474139381661	1.1482869043041854e-06	3.422955489767693e-06
GTF2A2	938.4442857170575	-0.013762020123420642	0.073290957606113	0.8500272000512739	0.8924478151504454
AC092755.1	2.4896789048097503	0.6612644388987458	0.9490086276122289	0.1781244024493106	0.256324262334378
BNIP2	2402.76949636752	0.8817059055921967	0.06576610735915453	3.2848052529057383e-41	3.2600577056652746e-40
PIGHP1	38.24808789557246	2.566061864770355	0.3615992556707733	2.0909380621935496e-13	8.93558555510778e-13
AC092755.2	1.753736278206421	0.10309589628001636	0.785685699519323	0.7954449590007386	0.8509935257112582
RPS3AP6	193.18083934393925	0.6867173462385799	0.17025556985032203	3.8955410363311124e-05	0.00010204065757363045
AC092079.2	0.0				
AC092079.1	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
NMNAT1P5	0.0				
FOXB1	1.1887032171822145	-0.4267327721872759	0.9322327020826866	0.24771346210518258	0.3389920652521125
MESTP2	0.0				
AC009654.1	0.0				
AC037433.1	0.3668233993062149	0.18300023369747742	0.9160744933562907	0.5031536344759808	
ANXA2	29351.48542493974	1.1577699315498902	0.039984167839162636	1.0589377314459792e-184	5.69914753422874e-183
AC087385.1	5.96365518362141	0.9140862038354058	0.7404608733802109	0.08524644958569275	0.1362427914729933
AC087385.2	0.34509977846958306	0.027493183595391175	0.8749384756412468	0.8684664742796548	
AC087385.3	0.0				
ICE2	1132.6283202420973	-0.7700837458107547	0.07408400534350951	1.7238159949382412e-25	1.130156910107369e-24
RORA-AS1	9.995622647484067	-0.33240218820921996	0.5151924861258412	0.4334034211954841	0.5342212336768185
RORA	307.7459527447707	2.965948178056609	0.14363839061796463	1.6130100535605513e-95	3.803078230340788e-94
AC107241.1	0.6502443544592749	0.08312468220534462	0.8478027600544615	0.7839475293831516	
CYCSP38	0.7555373496201447	0.004161253894408956	0.8342968088965059	0.9889783175593412	
AC009560.1	0.3304967449922754	0.02222834663737431	0.8754170658568204	0.8704314323626201	
AC009560.3	0.5679437074148295	-0.32550646718358106	0.9518499328485238	0.34648612592080336	
AC009560.4	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
AC009560.2	0.0				
RORA-AS2	0.0				
RNA5SP397	0.0				
AC022898.1	0.0				
AC022898.2	0.0				
AC012404.1	0.0				
AC012404.2	0.0				
AC107905.1	0.0				
AC104574.2	4.040059301199882	-0.28990123564980513	0.6877679547395111	0.5294702448176818	0.6270836238084279
AC104574.1	0.20067460020025704	-0.11004136167323175	0.9024572810432864	0.805876960725246	
AC018618.1	3.6160656665779785	-4.672775564091393	2.557600304836089	0.0006282103741176424	0.0014539316299037324
AC018618.2	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
LINC02349	0.0				
AC009554.1	0.18341169965310744	0.11028659223940382	0.9027576459231361	0.7117275189975929	
VPS13C	2168.7872589263825	0.7200656841133587	0.06286300329553612	1.5292671775282413e-30	1.1651020749305613e-29
